Item,Gender,Measure,Mu,Sigma,Probability
writes novels,female,log_ntimes,1.3755429233424366,1.124490813817829,0.0014000000000000006
writes novels,female,log_ntimes,0.9998041740618646,1.124490813817829,0.0020000000000000013
writes novels,female,log_ntimes,1.2807952775619924,1.124490813817829,0.00019999999999999985
writes novels,female,log_ntimes,1.189469622913748,1.124490813817829,0.0096
writes novels,female,log_ntimes,1.189469622913748,0.8418898610398173,0.006199999999999998
writes novels,female,log_ntimes,1.0823248303495347,0.8418898610398173,0.0020000000000000013
writes novels,female,log_ntimes,1.0018888674676418,0.8418898610398173,0.012599999999999997
writes novels,female,log_ntimes,1.0018888674676418,1.2315313634462655,0.0016
writes novels,female,log_ntimes,1.0018888674676418,1.16960329702124,0.0016
writes novels,female,log_ntimes,1.0759948496706784,1.16960329702124,0.003799999999999998
writes novels,female,log_ntimes,1.39538450865075,1.16960329702124,0.0016
writes novels,female,log_ntimes,1.39538450865075,1.3554441556334496,0.002999999999999998
writes novels,female,log_ntimes,1.39538450865075,0.777601629961282,0.006399999999999995
writes novels,female,log_ntimes,1.25103346304968,0.777601629961282,0.0005999999999999994
writes novels,female,log_ntimes,1.25103346304968,0.991281911265105,0.014599999999999995
writes novels,female,log_ntimes,0.9956534090451896,0.991281911265105,0.0016
writes novels,female,log_ntimes,1.318280571140349,0.991281911265105,0.006599999999999997
writes novels,female,log_ntimes,1.318280571140349,0.9300386253744364,0.007400000000000002
writes novels,female,log_ntimes,1.318280571140349,1.2362934974953532,0.0025999999999999986
writes novels,female,log_ntimes,1.318280571140349,1.0948315355926752,0.005799999999999999
writes novels,female,log_ntimes,1.417271993122995,1.0948315355926752,0.0035999999999999986
writes novels,female,log_ntimes,1.417271993122995,1.0314278304576874,0.0005999999999999994
writes novels,female,log_ntimes,1.417271993122995,0.802609242964536,0.0009999999999999996
writes novels,female,log_ntimes,1.417271993122995,0.8022998622618616,0.008599999999999997
writes novels,female,log_ntimes,1.2747319275513291,0.8022998622618616,0.0020000000000000013
writes novels,female,log_ntimes,1.2747319275513291,1.2413513637147844,0.006599999999999997
writes novels,female,log_ntimes,1.3750132475979626,1.2413513637147844,0.005400000000000001
writes novels,female,log_ntimes,1.3750132475979626,0.8796151424758136,0.005400000000000001
writes novels,female,log_ntimes,1.3750132475979626,0.9447206393815577,0.0025999999999999986
writes novels,female,log_ntimes,1.3750132475979626,1.136494241654873,0.007599999999999996
writes novels,female,log_ntimes,1.3499853271059692,1.136494241654873,0.005799999999999999
writes novels,female,log_ntimes,1.4276474784128368,1.136494241654873,0.0032
writes novels,female,log_ntimes,0.7277635997161269,1.136494241654873,0.004399999999999999
writes novels,female,log_ntimes,0.7277635997161269,0.98692262545228,0.004399999999999999
writes novels,female,log_ntimes,1.5650950628332794,0.98692262545228,0.008200000000000002
writes novels,female,log_ntimes,1.4940068637952209,0.98692262545228,0.004000000000000003
writes novels,female,log_ntimes,1.4940068637952209,1.231309729628265,0.002999999999999998
writes novels,female,log_ntimes,1.5147795528173447,1.231309729628265,0.0004
writes novels,female,log_ntimes,0.8694079192355275,1.231309729628265,0.004000000000000003
writes novels,female,log_ntimes,1.7843621829524636,1.231309729628265,0.00019999999999999985
writes novels,female,log_ntimes,1.7636059992946684,1.231309729628265,0.0014000000000000006
writes novels,female,log_ntimes,1.844896082766354,1.231309729628265,0.004199999999999997
writes novels,female,log_ntimes,1.8871292332187295,1.231309729628265,0.0011999999999999988
writes novels,female,log_ntimes,1.8871292332187295,1.105132328812033,0.0011999999999999988
writes novels,female,log_ntimes,1.8871292332187295,1.294681248255074,0.0014000000000000006
writes novels,female,log_ntimes,1.4096172410063446,1.294681248255074,0.005000000000000001
writes novels,female,log_ntimes,0.8359238365665078,1.294681248255074,0.00019999999999999985
writes novels,female,log_ntimes,1.1303405440412462,1.294681248255074,0.0028000000000000013
writes novels,female,log_ntimes,1.1303405440412462,1.0138846631161869,0.00019999999999999985
writes novels,female,log_ntimes,1.4306459412910044,1.0138846631161869,0.010800000000000002
writes novels,female,log_ntimes,1.5919133531861007,1.0138846631161869,0.0016
writes novels,female,log_ntimes,1.5919133531861007,1.151497713290155,0.008200000000000002
writes novels,female,log_ntimes,0.8494192431680858,1.151497713290155,0.0011999999999999988
writes novels,female,log_ntimes,0.8494192431680858,0.9921190817840397,0.005400000000000001
