Item,Gender,Measure,Gamma,Delta,Probability
steals cars,female,existence,0.010882110800594091,25.240196427330375,0.0008
steals cars,female,existence,0.010882110800594091,24.571009224746376,0.0014000000000000006
steals cars,female,existence,0.010882110800594091,34.007897390984,0.0020000000000000013
steals cars,female,existence,0.010882110800594091,27.356024249456823,0.0024
steals cars,female,existence,0.010882110800594091,37.77325135888532,0.00019999999999999985
steals cars,female,existence,0.010882110800594091,35.02747506136075,0.0009999999999999996
steals cars,female,existence,0.010882110800594091,24.95619634864852,0.0020000000000000013
steals cars,female,existence,0.010882110800594091,28.870537015609443,0.0009999999999999996
steals cars,female,existence,0.010882110800594091,28.090537863317877,0.0021999999999999997
steals cars,female,existence,0.010882110800594091,34.45174664957449,0.0004
steals cars,female,existence,0.010882110800594091,29.046371555887163,0.0009999999999999996
steals cars,female,existence,0.010882110800594091,33.84173464728519,0.0004
steals cars,female,existence,0.010882110800594091,34.75387756479904,0.00019999999999999985
steals cars,female,existence,0.010882110800594091,36.12426251638681,0.0004
steals cars,female,existence,0.010882110800594091,22.383374988567084,0.0011999999999999988
steals cars,female,existence,0.010882110800594091,24.686307716183364,0.0021999999999999997
steals cars,female,existence,0.010882110800594091,34.989655506797135,0.002999999999999998
steals cars,female,existence,0.010882110800594091,25.44460230274126,0.00019999999999999985
steals cars,female,existence,0.010882110800594091,26.42200426198542,0.0017999999999999993
steals cars,female,existence,0.010882110800594091,43.48561600781977,0.0005999999999999994
steals cars,female,existence,0.010882110800594091,34.69803229672834,0.0008
steals cars,female,existence,0.010882110800594091,21.30395658314228,0.0005999999999999994
steals cars,female,existence,0.010882110800594091,29.24654269590974,0.0011999999999999988
steals cars,female,existence,0.010882110800594091,27.37990041496232,0.0008
steals cars,female,existence,0.010882110800594091,32.39395593991503,0.0005999999999999994
steals cars,female,existence,0.010882110800594091,35.1666254340671,0.0017999999999999993
steals cars,female,existence,0.010882110800594091,21.6806867509149,0.0008
steals cars,female,existence,0.010882110800594091,26.223211246542633,0.0021999999999999997
steals cars,female,existence,0.010882110800594091,30.00870277173817,0.0008
steals cars,female,existence,0.013576790923252702,30.00870277173817,0.0016
steals cars,female,existence,0.013576790923252702,29.41599782789126,0.0009999999999999996
steals cars,female,existence,0.013576790923252702,18.482545879669487,0.0009999999999999996
steals cars,female,existence,0.013576790923252702,27.483874280005693,0.0004
steals cars,female,existence,0.013576790923252702,26.498012838419527,0.0011999999999999988
steals cars,female,existence,0.013576790923252702,23.495592491235584,0.0005999999999999994
steals cars,female,existence,0.013576790923252702,28.76912319334224,0.0005999999999999994
steals cars,female,existence,0.013576790923252702,17.407537158578634,0.00019999999999999985
steals cars,female,existence,0.013576790923252702,23.655891476664692,0.0017999999999999993
steals cars,female,existence,0.013576790923252702,24.35430206824094,0.003799999999999998
steals cars,female,existence,0.013576790923252702,27.59678503498435,0.0048
steals cars,female,existence,0.013576790923252702,22.05679601756856,0.00019999999999999985
steals cars,female,existence,0.013576790923252702,22.7389280567877,0.0028000000000000013
steals cars,female,existence,0.013576790923252702,21.617113600950688,0.0005999999999999994
steals cars,female,existence,0.013576790923252702,25.104321318212897,0.0028000000000000013
steals cars,female,existence,0.013576790923252702,20.978252089116722,0.0011999999999999988
steals cars,female,existence,0.013576790923252702,22.92125711683184,0.0021999999999999997
steals cars,female,existence,0.013576790923252702,21.540174761321396,0.004600000000000001
steals cars,female,existence,0.013576790923252702,31.14492236636579,0.0004
steals cars,female,existence,0.013576790923252702,30.10793736902997,0.00019999999999999985
steals cars,female,existence,0.013576790923252702,17.95840160921216,0.0004
steals cars,female,existence,0.013576790923252702,26.941279089078307,0.0005999999999999994
steals cars,female,existence,0.013576790923252702,25.64078343566507,0.0020000000000000013
steals cars,female,existence,0.013576790923252702,19.074481166899204,0.0011999999999999988
steals cars,female,existence,0.013576790923252702,21.002073353156447,0.0009999999999999996
steals cars,female,existence,0.013576790923252702,22.734342119656503,0.003799999999999998
steals cars,female,existence,0.013576790923252702,21.787573921028525,0.0024
steals cars,female,existence,0.013576790923252702,17.47376578859985,0.00019999999999999985
steals cars,female,existence,0.013576790923252702,31.061760371085256,0.0032
steals cars,female,existence,0.013576790923252702,18.433341092895716,0.004000000000000003
steals cars,female,existence,0.013576790923252702,28.186222352087498,0.0016
steals cars,female,existence,0.013576790923252702,23.452231963165104,0.0020000000000000013
steals cars,female,existence,0.013576790923252702,24.857346049975604,0.0014000000000000006
steals cars,female,existence,0.013576790923252702,27.532235020771623,0.0035999999999999986
steals cars,female,existence,0.013576790923252702,19.763259554747492,0.0016
steals cars,female,existence,0.013576790923252702,19.972283393144608,0.0009999999999999996
steals cars,female,existence,0.013576790923252702,20.01405779737979,0.0025999999999999986
steals cars,female,existence,0.013576790923252702,22.846844093874097,0.0021999999999999997
steals cars,female,existence,0.013050189474597573,22.846844093874097,0.0008
steals cars,female,existence,0.013050189474597573,26.570556371007115,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,29.090658016502857,0.0005999999999999994
steals cars,female,existence,0.013050189474597573,28.528813971206546,0.0011999999999999988
steals cars,female,existence,0.013050189474597573,24.986234365496784,0.0025999999999999986
steals cars,female,existence,0.013050189474597573,19.410045933909714,0.0004
steals cars,female,existence,0.013050189474597573,30.073827656451613,0.0016
steals cars,female,existence,0.013050189474597573,27.59027121355757,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,33.40036738663912,0.0004
steals cars,female,existence,0.013050189474597573,21.716093400027603,0.0028000000000000013
steals cars,female,existence,0.013050189474597573,24.299863493070006,0.0004
steals cars,female,existence,0.013050189474597573,23.45616111997515,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,23.399052559398115,0.0032
steals cars,female,existence,0.013050189474597573,26.676940242759883,0.004000000000000003
steals cars,female,existence,0.013050189474597573,20.704208966344595,0.0005999999999999994
steals cars,female,existence,0.013050189474597573,25.19390194211155,0.0009999999999999996
steals cars,female,existence,0.013050189474597573,31.555196503177285,0.0021999999999999997
steals cars,female,existence,0.013050189474597573,31.069160997867584,0.0056000000000000025
steals cars,female,existence,0.013050189474597573,28.690361243207008,0.0011999999999999988
steals cars,female,existence,0.013050189474597573,24.279639404267073,0.0009999999999999996
steals cars,female,existence,0.013050189474597573,24.821941333357245,0.002999999999999998
steals cars,female,existence,0.013050189474597573,30.09157965425402,0.0009999999999999996
steals cars,female,existence,0.013050189474597573,27.523907099384815,0.0004
steals cars,female,existence,0.013050189474597573,19.521035463549197,0.007999999999999997
steals cars,female,existence,0.013050189474597573,21.1539828334935,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,26.52229539817199,0.0014000000000000006
steals cars,female,existence,0.013050189474597573,33.16968138096854,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,29.04759116936475,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,27.72040367126465,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,25.61677407938987,0.0048
steals cars,female,existence,0.013050189474597573,23.827105772215873,0.0004
steals cars,female,existence,0.013050189474597573,27.885228558443487,0.007400000000000002
steals cars,female,existence,0.013050189474597573,21.244756679516286,0.006999999999999998
steals cars,female,existence,0.013050189474597573,25.512536126188934,0.0017999999999999993
steals cars,female,existence,0.013050189474597573,29.02719316771254,0.0014000000000000006
steals cars,female,existence,0.013050189474597573,29.499968502204865,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,21.74408690771088,0.0004
steals cars,female,existence,0.013050189474597573,26.409329916350543,0.0004
steals cars,female,existence,0.013050189474597573,25.15748997684568,0.004399999999999999
steals cars,female,existence,0.013050189474597573,25.09723675902933,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,30.429936794098467,0.0028000000000000013
steals cars,female,existence,0.013050189474597573,38.430653139948845,0.00019999999999999985
steals cars,female,existence,0.013050189474597573,35.465372644830495,0.0005999999999999994
steals cars,female,existence,0.013050189474597573,16.795469436328858,0.0020000000000000013
steals cars,female,existence,0.013050189474597573,33.88976518763229,0.0004
steals cars,female,existence,0.013050189474597573,35.766205831896514,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,35.766205831896514,0.0020000000000000013
steals cars,female,existence,0.01383324177004397,28.059927420690656,0.0009999999999999996
steals cars,female,existence,0.01383324177004397,22.97394967172295,0.0021999999999999997
steals cars,female,existence,0.01383324177004397,23.281159659381956,0.0096
steals cars,female,existence,0.01383324177004397,25.08099835831672,0.0009999999999999996
steals cars,female,existence,0.01383324177004397,22.432391857728362,0.005400000000000001
steals cars,female,existence,0.01383324177004397,29.191547888331115,0.0004
steals cars,female,existence,0.01383324177004397,30.151469877455384,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,15.837122849188745,0.0004
steals cars,female,existence,0.01383324177004397,15.196900092996657,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,22.13524989783764,0.0033999999999999994
steals cars,female,existence,0.01383324177004397,27.7994513977319,0.0025999999999999986
steals cars,female,existence,0.01383324177004397,20.131555560510606,0.0004
steals cars,female,existence,0.01383324177004397,22.586308245081455,0.0004
steals cars,female,existence,0.01383324177004397,25.597446435131133,0.0032
steals cars,female,existence,0.01383324177004397,24.218404374551028,0.0033999999999999994
steals cars,female,existence,0.01383324177004397,26.639452145900577,0.0014000000000000006
steals cars,female,existence,0.01383324177004397,28.122346964664757,0.0028000000000000013
steals cars,female,existence,0.01383324177004397,33.6246297811158,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,24.44173078984022,0.0004
steals cars,female,existence,0.01383324177004397,27.324271330144256,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,27.469408477190882,0.0004
steals cars,female,existence,0.01383324177004397,21.17431436199695,0.005000000000000001
steals cars,female,existence,0.01383324177004397,19.664278684649616,0.0014000000000000006
steals cars,female,existence,0.01383324177004397,25.90577140217647,0.0014000000000000006
steals cars,female,existence,0.01383324177004397,24.37513485783711,0.004000000000000003
steals cars,female,existence,0.01383324177004397,30.419806332793087,0.0011999999999999988
steals cars,female,existence,0.01383324177004397,32.77845971751958,0.0008
steals cars,female,existence,0.01383324177004397,24.665914580691606,0.0028000000000000013
steals cars,female,existence,0.01383324177004397,28.405785909853876,0.0009999999999999996
steals cars,female,existence,0.01383324177004397,29.9035903532058,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,24.887139245402068,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,19.04612968210131,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,24.358992709312588,0.0004
steals cars,female,existence,0.01383324177004397,26.480012596584857,0.0011999999999999988
steals cars,female,existence,0.01383324177004397,26.03544562589377,0.0048
steals cars,female,existence,0.01383324177004397,17.98958678264171,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,23.148070729803294,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,27.995096961967647,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,32.842347864061594,0.00019999999999999985
steals cars,female,existence,0.01383324177004397,22.1642397926189,0.0011999999999999988
steals cars,female,existence,0.01383324177004397,20.299693243578076,0.0004
steals cars,female,existence,0.01383324177004397,20.916183665394783,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,26.79217930417508,0.0005999999999999994
steals cars,female,existence,0.01383324177004397,26.29186117555946,0.0028000000000000013
steals cars,female,existence,0.01383324177004397,33.13070230651647,0.0014000000000000006
steals cars,female,existence,0.01383324177004397,21.80441953241825,0.0009999999999999996
steals cars,female,existence,0.01383324177004397,19.69864023849368,0.004199999999999997
steals cars,female,existence,0.01383324177004397,27.69698416814208,0.0004
steals cars,female,existence,0.01383324177004397,26.58181736478582,0.0008
steals cars,female,existence,0.01383324177004397,19.772792782168835,0.0011999999999999988
steals cars,female,existence,0.01383324177004397,29.338445072062314,0.0033999999999999994
steals cars,female,existence,0.01383324177004397,25.29846887337044,0.0048
steals cars,female,existence,0.01383324177004397,25.71965520037338,0.0016
steals cars,female,existence,0.01383324177004397,20.219633192755282,0.0035999999999999986
steals cars,female,existence,0.01670005964115262,20.219633192755282,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,21.316998708061874,0.0028000000000000013
steals cars,female,existence,0.01670005964115262,19.907987397164106,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,22.907415754161775,0.0014000000000000006
steals cars,female,existence,0.01670005964115262,21.545765094924718,0.0021999999999999997
steals cars,female,existence,0.01670005964115262,15.724282036535442,0.004000000000000003
steals cars,female,existence,0.01670005964115262,25.709730619564652,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,17.369565169792622,0.0024
steals cars,female,existence,0.01670005964115262,22.586047183722258,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,25.923933507874608,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,14.08675160491839,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,16.041290946304798,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,23.820229165721685,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,22.276529553346336,0.0016
steals cars,female,existence,0.01670005964115262,16.16915969643742,0.0016
steals cars,female,existence,0.01670005964115262,14.561636815778911,0.0008
steals cars,female,existence,0.01670005964115262,22.919944720342755,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,21.475353080313653,0.0008
steals cars,female,existence,0.01670005964115262,24.531719088554382,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,16.175141336861998,0.0033999999999999994
steals cars,female,existence,0.01670005964115262,20.595296111423522,0.005799999999999999
steals cars,female,existence,0.01670005964115262,24.828914063982666,0.0014000000000000006
steals cars,female,existence,0.01670005964115262,23.650830646511167,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,14.368043059948832,0.0004
steals cars,female,existence,0.01670005964115262,16.190032428130507,0.0008
steals cars,female,existence,0.01670005964115262,23.95060557173565,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,25.63554032240063,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,20.888855296652764,0.006799999999999999
steals cars,female,existence,0.01670005964115262,18.752244429197162,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,25.175368110649288,0.0021999999999999997
steals cars,female,existence,0.01670005964115262,18.47350592724979,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,19.863377581350505,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,29.14836963173002,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,12.381257093511522,0.0008
steals cars,female,existence,0.01670005964115262,12.724120309576392,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,29.28891039919108,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,16.22986070578918,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,19.980364316143095,0.006399999999999995
steals cars,female,existence,0.01670005964115262,17.91752411518246,0.0016
steals cars,female,existence,0.01670005964115262,21.69299229281023,0.005400000000000001
steals cars,female,existence,0.01670005964115262,21.26930811209604,0.0016
steals cars,female,existence,0.01670005964115262,22.785093705169857,0.006599999999999997
steals cars,female,existence,0.01670005964115262,25.785310892388225,0.0048
steals cars,female,existence,0.01670005964115262,22.63387602288276,0.006999999999999998
steals cars,female,existence,0.01670005964115262,19.70439717406407,0.004000000000000003
steals cars,female,existence,0.01670005964115262,23.09336414327845,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,26.07587241800502,0.0033999999999999994
steals cars,female,existence,0.01670005964115262,17.419485992286354,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,21.156873810105026,0.0025999999999999986
steals cars,female,existence,0.01670005964115262,19.170693785417825,0.005799999999999999
steals cars,female,existence,0.01670005964115262,18.676744622644037,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,24.586950649973005,0.0004
steals cars,female,existence,0.01670005964115262,15.19746754784137,0.0009999999999999996
steals cars,female,existence,0.01670005964115262,24.577672313898802,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,21.650582051370293,0.0009999999999999996
steals cars,female,existence,0.01670005964115262,23.839015513658524,0.0025999999999999986
steals cars,female,existence,0.01670005964115262,25.17251012613997,0.0004
steals cars,female,existence,0.01670005964115262,22.94356895145029,0.0020000000000000013
steals cars,female,existence,0.01670005964115262,17.22771377535537,0.0004
steals cars,female,existence,0.01670005964115262,19.328218465670943,0.0017999999999999993
steals cars,female,existence,0.01670005964115262,22.60989205678925,0.0009999999999999996
steals cars,female,existence,0.01670005964115262,15.314441837836057,0.0005999999999999994
steals cars,female,existence,0.01670005964115262,28.025114757474512,0.0021999999999999997
steals cars,female,existence,0.01670005964115262,17.574435099959373,0.0008
steals cars,female,existence,0.01670005964115262,21.4585330337286,0.0025999999999999986
steals cars,female,existence,0.01670005964115262,20.452894433401525,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,21.89506667200476,0.0011999999999999988
steals cars,female,existence,0.01670005964115262,21.985380945261568,0.0035999999999999986
steals cars,female,existence,0.01670005964115262,22.394240356516093,0.00019999999999999985
steals cars,female,existence,0.01670005964115262,18.75384682789445,0.0028000000000000013
steals cars,female,existence,0.01670005964115262,24.539312138222158,0.0014000000000000006
steals cars,female,existence,0.01670005964115262,23.04065239150077,0.0004
steals cars,female,existence,0.01670005964115262,19.311286718584597,0.0014000000000000006
steals cars,female,existence,0.01670005964115262,20.22750829346478,0.0004
steals cars,female,existence,0.01670005964115262,15.641633898485452,0.002999999999999998
steals cars,female,existence,0.01670005964115262,16.622756933793426,0.005999999999999996
steals cars,female,existence,0.02396188792772591,16.622756933793426,0.002999999999999998
steals cars,female,existence,0.02396188792772591,14.07732565421611,0.004399999999999999
steals cars,female,existence,0.02396188792772591,12.410330050624907,0.0009999999999999996
steals cars,female,existence,0.02396188792772591,14.513148332480341,0.0009999999999999996
steals cars,female,existence,0.02396188792772591,15.469201712403446,0.0005999999999999994
steals cars,female,existence,0.02396188792772591,14.986391621641815,0.005799999999999999
steals cars,female,existence,0.02396188792772591,20.061266305856407,0.0008
steals cars,female,existence,0.02396188792772591,8.57130503281951,0.0004
steals cars,female,existence,0.02396188792772591,16.659598262049258,0.0004
steals cars,female,existence,0.02396188792772591,13.006013468839228,0.005199999999999997
steals cars,female,existence,0.02396188792772591,15.00196976121515,0.0014000000000000006
steals cars,female,existence,0.02396188792772591,13.262083975132555,0.0011999999999999988
steals cars,female,existence,0.02396188792772591,14.157099497970194,0.0005999999999999994
steals cars,female,existence,0.02396188792772591,10.186159133445472,0.00019999999999999985
steals cars,female,existence,0.02396188792772591,10.288738633971661,0.002999999999999998
steals cars,female,existence,0.02396188792772591,15.267798549029976,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,15.267798549029976,0.0008
steals cars,female,existence,0.01533316751010716,21.779110422357917,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,18.891970987897366,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,18.759882380254567,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,21.218158630654216,0.0020000000000000013
steals cars,female,existence,0.01533316751010716,22.60101173305884,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,26.256966264918447,0.0096
steals cars,female,existence,0.01533316751010716,27.27153014857322,0.0004
steals cars,female,existence,0.01533316751010716,21.775539161171764,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,17.38514838507399,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,13.979801838286221,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,25.978039973415434,0.0048
steals cars,female,existence,0.01533316751010716,15.980404010042548,0.0016
steals cars,female,existence,0.01533316751010716,23.31666073296219,0.0033999999999999994
steals cars,female,existence,0.01533316751010716,22.32959740795195,0.0024
steals cars,female,existence,0.01533316751010716,19.447138940449804,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,26.217500341590494,0.0016
steals cars,female,existence,0.01533316751010716,26.429796020966023,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,30.069641780573875,0.0004
steals cars,female,existence,0.01533316751010716,20.603250549174845,0.0025999999999999986
steals cars,female,existence,0.01533316751010716,19.016157102305442,0.0004
steals cars,female,existence,0.01533316751010716,19.049846078269184,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,18.939354666508734,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,30.030297534540296,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,17.880512215197086,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,22.027892572805285,0.0004
steals cars,female,existence,0.01533316751010716,14.772571029607207,0.0028000000000000013
steals cars,female,existence,0.01533316751010716,22.300360014196485,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,20.55236268788576,0.005999999999999996
steals cars,female,existence,0.01533316751010716,21.48922657361254,0.0004
steals cars,female,existence,0.01533316751010716,17.0168396551162,0.0008
steals cars,female,existence,0.01533316751010716,26.323063694871962,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,19.30833188816905,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,21.429774491116405,0.0009999999999999996
steals cars,female,existence,0.01533316751010716,20.966875506564975,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,27.099758211988956,0.002999999999999998
steals cars,female,existence,0.01533316751010716,18.743859534151852,0.0016
steals cars,female,existence,0.01533316751010716,18.634210212621838,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,17.252009641379118,0.0004
steals cars,female,existence,0.01533316751010716,20.413537963759154,0.006799999999999999
steals cars,female,existence,0.01533316751010716,22.965335776098073,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,27.2329741390422,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,26.795675279572606,0.0008
steals cars,female,existence,0.01533316751010716,21.481700765434653,0.0035999999999999986
steals cars,female,existence,0.01533316751010716,19.440985925029963,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,20.785428199451417,0.0008
steals cars,female,existence,0.01533316751010716,15.243556071072817,0.0009999999999999996
steals cars,female,existence,0.01533316751010716,13.784879981540143,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,20.389239222276956,0.0025999999999999986
steals cars,female,existence,0.01533316751010716,20.051277615129948,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,20.691064442507923,0.0035999999999999986
steals cars,female,existence,0.01533316751010716,17.240400426089764,0.0025999999999999986
steals cars,female,existence,0.01533316751010716,32.909043109975755,0.0004
steals cars,female,existence,0.01533316751010716,31.536186847370118,0.0008
steals cars,female,existence,0.01533316751010716,19.885932677425444,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,15.086255001369864,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,28.056208428461105,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,29.590059025213122,0.0021999999999999997
steals cars,female,existence,0.01533316751010716,26.535273913759738,0.0004
steals cars,female,existence,0.01533316751010716,13.779621536377817,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,23.33311839029193,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,23.92634954303503,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,27.610549447126687,0.0008
steals cars,female,existence,0.01533316751010716,29.365697142202407,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,19.459705136250705,0.0008
steals cars,female,existence,0.01533316751010716,19.522746687289327,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,15.754707250744104,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,28.792065056040883,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,15.177148068323731,0.0016
steals cars,female,existence,0.01533316751010716,21.723394899163395,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,23.0703693930991,0.0024
steals cars,female,existence,0.01533316751010716,21.94401629967615,0.0032
steals cars,female,existence,0.01533316751010716,23.37691936409101,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,18.05051217088476,0.0025999999999999986
steals cars,female,existence,0.01533316751010716,28.605598083231598,0.0020000000000000013
steals cars,female,existence,0.01533316751010716,23.578862752765417,0.00019999999999999985
steals cars,female,existence,0.01533316751010716,24.757606361526996,0.0004
steals cars,female,existence,0.01533316751010716,17.90021158521995,0.0004
steals cars,female,existence,0.01533316751010716,15.787613904103637,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,16.857305087614805,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,21.03929609293118,0.0020000000000000013
steals cars,female,existence,0.01533316751010716,16.719635820481926,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,18.897822219878435,0.0004
steals cars,female,existence,0.01533316751010716,17.307318246457726,0.0017999999999999993
steals cars,female,existence,0.01533316751010716,26.171071326825768,0.0004
steals cars,female,existence,0.01533316751010716,21.41357857035473,0.0008
steals cars,female,existence,0.01533316751010716,18.580482760444283,0.002999999999999998
steals cars,female,existence,0.01533316751010716,21.166817599441856,0.0004
steals cars,female,existence,0.01533316751010716,17.177655128762126,0.0009999999999999996
steals cars,female,existence,0.01533316751010716,20.15807032585144,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,17.96523913508281,0.0024
steals cars,female,existence,0.01533316751010716,21.14452364621684,0.007599999999999996
steals cars,female,existence,0.01533316751010716,23.202897468581796,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,29.501190106384456,0.0016
steals cars,female,existence,0.01533316751010716,18.690256215631962,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,17.829107656143606,0.0035999999999999986
steals cars,female,existence,0.01533316751010716,19.608905457425863,0.0016
steals cars,female,existence,0.01533316751010716,19.330621953122318,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,18.344903958495706,0.002999999999999998
steals cars,female,existence,0.01533316751010716,27.649332850705832,0.0020000000000000013
steals cars,female,existence,0.01533316751010716,25.42642034823075,0.0011999999999999988
steals cars,female,existence,0.01533316751010716,21.273857774212956,0.0025999999999999986
steals cars,female,existence,0.01533316751010716,21.854322287254035,0.0014000000000000006
steals cars,female,existence,0.01533316751010716,17.568390595261008,0.0024
steals cars,female,existence,0.01533316751010716,21.899557020515203,0.0005999999999999994
steals cars,female,existence,0.01533316751010716,28.62178828800097,0.0016
steals cars,female,existence,0.01533316751010716,28.44282373553142,0.0009999999999999996
