Item,Gender,Measure,Mu,Sigma,Probability
wears socks,female,log_ntimes,7.2636453015729785,0.3355586528778076,0.014599999999999995
wears socks,female,log_ntimes,7.2636453015729785,0.289584759157151,0.0024
wears socks,female,log_ntimes,7.2636453015729785,0.3935013082809746,0.011000000000000003
wears socks,female,log_ntimes,7.190163885243237,0.3935013082809746,0.034199999999999994
wears socks,female,log_ntimes,7.2324280883185565,0.3935013082809746,0.0033999999999999994
wears socks,female,log_ntimes,7.1875686245039105,0.3935013082809746,0.0484
wears socks,female,log_ntimes,7.1875686245039105,0.32422578195109963,0.03599999999999999
wears socks,female,log_ntimes,7.1875686245039105,0.39435415528714657,0.005999999999999996
wears socks,female,log_ntimes,7.334456550888717,0.39435415528714657,0.006199999999999998
wears socks,female,log_ntimes,7.334456550888717,0.40464049438014627,0.0032
wears socks,female,log_ntimes,7.223087514284998,0.40464049438014627,0.016400000000000005
wears socks,female,log_ntimes,7.223087514284998,0.2917781309224665,0.013999999999999997
wears socks,female,log_ntimes,7.223087514284998,0.37154758581891656,0.015200000000000005
wears socks,female,log_ntimes,7.118274099193513,0.37154758581891656,0.010000000000000002
wears socks,female,log_ntimes,7.347881398163736,0.37154758581891656,0.004000000000000003
wears socks,female,log_ntimes,7.272811874281615,0.37154758581891656,0.0114
wears socks,female,log_ntimes,7.164574721828103,0.37154758581891656,0.0024
wears socks,female,log_ntimes,7.1839979640208185,0.37154758581891656,0.0048
wears socks,female,log_ntimes,7.292349825147539,0.37154758581891656,0.015200000000000005
wears socks,female,log_ntimes,7.226129828486592,0.37154758581891656,0.021599999999999994
wears socks,female,log_ntimes,7.199751667212695,0.37154758581891656,0.0408
wears socks,female,log_ntimes,7.2343614674173295,0.37154758581891656,0.006399999999999995
wears socks,female,log_ntimes,7.169497974682599,0.37154758581891656,0.0024
wears socks,female,log_ntimes,7.169497974682599,0.304673642385751,0.007800000000000002
wears socks,female,log_ntimes,7.172854715026915,0.304673642385751,0.0014000000000000006
wears socks,female,log_ntimes,7.172854715026915,0.4027115413919091,0.0032
wears socks,female,log_ntimes,7.184706497937441,0.4027115413919091,0.0032
wears socks,female,log_ntimes,7.184706497937441,0.4041718551889062,0.0020000000000000013
wears socks,female,log_ntimes,7.184706497937441,0.33162846928462386,0.017399999999999992
wears socks,female,log_ntimes,7.184706497937441,0.3701064013876021,0.003799999999999998
wears socks,female,log_ntimes,7.184706497937441,0.3535027103498578,0.015200000000000005
wears socks,female,log_ntimes,7.256796748843044,0.3535027103498578,0.023399999999999997
wears socks,female,log_ntimes,7.250351987313479,0.3535027103498578,0.008799999999999999
wears socks,female,log_ntimes,7.250351987313479,0.3447323222644627,0.02379999999999999
wears socks,female,log_ntimes,7.2474337997846305,0.3447323222644627,0.009800000000000005
wears socks,female,log_ntimes,7.127110585570335,0.3447323222644627,0.008200000000000002
wears socks,female,log_ntimes,7.24642270244658,0.3447323222644627,0.004399999999999999
wears socks,female,log_ntimes,7.24642270244658,0.357460412196815,0.026600000000000006
wears socks,female,log_ntimes,7.200936591252685,0.357460412196815,0.0028000000000000013
wears socks,female,log_ntimes,7.23093522246927,0.357460412196815,0.024799999999999992
wears socks,female,log_ntimes,7.23093522246927,0.3271263907663524,0.02879999999999999
wears socks,female,log_ntimes,7.23093522246927,0.4099937295541167,0.0028000000000000013
wears socks,female,log_ntimes,7.172666499391198,0.4099937295541167,0.0020000000000000013
wears socks,female,log_ntimes,7.125699752941728,0.4099937295541167,0.06339999999999998
wears socks,female,log_ntimes,7.246471778489649,0.4099937295541167,0.004399999999999999
wears socks,female,log_ntimes,7.0994359673932195,0.4099937295541167,0.010800000000000002
wears socks,female,log_ntimes,7.0994359673932195,0.3347919718362391,0.0008
wears socks,female,log_ntimes,7.271586691495031,0.3347919718362391,0.004199999999999997
wears socks,female,log_ntimes,7.295828612986952,0.3347919718362391,0.004399999999999999
wears socks,female,log_ntimes,7.192266366910189,0.3347919718362391,0.013799999999999998
wears socks,female,log_ntimes,7.094304990023375,0.3347919718362391,0.0008
wears socks,female,log_ntimes,7.265858105383813,0.3347919718362391,0.021400000000000006
wears socks,female,log_ntimes,7.265858105383813,0.3805452957749367,0.041199999999999994
wears socks,female,log_ntimes,7.2020799573510885,0.3805452957749367,0.030200000000000008
wears socks,female,log_ntimes,7.2020799573510885,0.36852320889011025,0.010399999999999994
wears socks,female,log_ntimes,7.2020799573510885,0.3323180926963687,0.009399999999999999
wears socks,female,log_ntimes,7.172893632669002,0.3323180926963687,0.0028000000000000013
wears socks,female,log_ntimes,7.172893632669002,0.36532293539494276,0.0020000000000000013
wears socks,female,log_ntimes,7.215256299823523,0.36532293539494276,0.0009999999999999996
wears socks,female,log_ntimes,7.215256299823523,0.33867038087919354,0.007599999999999996
wears socks,female,log_ntimes,7.215256299823523,0.46252890722826123,0.0114
wears socks,female,log_ntimes,7.184289165306836,0.46252890722826123,0.0011999999999999988
wears socks,female,log_ntimes,7.184289165306836,0.460233639460057,0.003799999999999998
wears socks,female,log_ntimes,7.329635110218078,0.460233639460057,0.025799999999999993
wears socks,female,log_ntimes,7.329635110218078,0.40617391699925065,0.03339999999999999
wears socks,female,log_ntimes,7.32624807395041,0.40617391699925065,0.009399999999999999
wears socks,female,log_ntimes,7.078862925991416,0.40617391699925065,0.0011999999999999988
wears socks,female,log_ntimes,7.286142068915069,0.40617391699925065,0.005400000000000001
wears socks,female,log_ntimes,7.286142068915069,0.32381844939664006,0.011199999999999995
wears socks,female,log_ntimes,7.286142068915069,0.3216165187768638,0.0020000000000000013
wears socks,female,log_ntimes,7.286142068915069,0.44864743715152144,0.008799999999999999
wears socks,female,log_ntimes,7.286142068915069,0.2966080466285348,0.005799999999999999
wears socks,female,log_ntimes,7.286142068915069,0.3271542419679463,0.019400000000000004
wears socks,female,log_ntimes,7.286142068915069,0.3133532195352018,0.016199999999999985
wears socks,female,log_ntimes,7.15915116481483,0.3133532195352018,0.0024
wears socks,female,log_ntimes,7.252746229059994,0.3133532195352018,0.007999999999999997
wears socks,female,log_ntimes,7.233237512409687,0.3133532195352018,0.0016
wears socks,female,log_ntimes,7.264742401894182,0.3133532195352018,0.027199999999999995
wears socks,female,log_ntimes,7.264742401894182,0.4498013132251799,0.007400000000000002
wears socks,female,log_ntimes,7.264742401894182,0.2713849674910307,0.019600000000000003
